activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1214372,[],CHEMBL663241,In vitro competitive inhibitory activity was measured on Cytochrome P450 19A1 of human placental microsomes,B,,,BAO_0000190,BAO_0000019,assay format,CC12CCC3C4CCCCC4=CC(=O)C3C1CCC2=O,,,CHEMBL1127575,J. Med. Chem.,1994.0,"{'bei': '16.71', 'le': '0.31', 'lle': '0.85', 'sei': '13.34'}",CHEMBL71082,,CHEMBL71082,4.55,0,http://www.openphacts.org/units/Nanomolar,123933,=,1,1,=,,IC50,nM,,28000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,28.0
,1214923,[],CHEMBL663239,In vitro inhibition of human placental Cytochrome P450 19A1.,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)CCOC(=O)Cc1ccncc1,,,CHEMBL1125012,J. Med. Chem.,1990.0,"{'bei': '23.78', 'le': '0.45', 'lle': '2.72', 'sei': '12.57'}",CHEMBL323585,,CHEMBL323585,4.93,0,http://www.openphacts.org/units/Nanomolar,193528,=,1,1,=,,IC50,nM,,11800.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,11.8
,1214965,[],CHEMBL663079,Inhibition of Cytochrome P450 19A1 in human placenta,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O,,,CHEMBL1125058,J. Med. Chem.,1990.0,"{'bei': '17.13', 'le': '0.32', 'lle': '1.72', 'sei': '10.31'}",CHEMBL316262,,CHEMBL316262,5.18,0,http://www.openphacts.org/units/Nanomolar,164303,=,1,1,=,,IC50,nM,,6600.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,6.6
,1214966,[],CHEMBL663079,Inhibition of Cytochrome P450 19A1 in human placenta,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O,,,CHEMBL1125058,J. Med. Chem.,1990.0,"{'bei': '13.95', 'le': '0.26', 'lle': '-0.02', 'sei': '9.95'}",CHEMBL90856,,CHEMBL90856,5.00,0,http://www.openphacts.org/units/Nanomolar,164299,=,1,1,=,,IC50,nM,,10000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,10.0
,1215022,[],CHEMBL663239,In vitro inhibition of human placental Cytochrome P450 19A1.,B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)C2CCC1(C)C(OC(=O)Cc1ccncc1)C2,,,CHEMBL1125012,J. Med. Chem.,1990.0,"{'bei': '23.91', 'le': '0.45', 'lle': '3.16', 'sei': '16.68'}",CHEMBL102536,,CHEMBL102536,6.54,0,http://www.openphacts.org/units/Nanomolar,193532,=,1,1,=,,IC50,nM,,290.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.29
,1215718,[],CHEMBL663241,In vitro competitive inhibitory activity was measured on Cytochrome P450 19A1 of human placental microsomes,B,,,BAO_0000190,BAO_0000019,assay format,CC12CCCCC1=CCC1C2CCC2(C)C(O)CCC12,,,CHEMBL1127575,J. Med. Chem.,1994.0,"{'bei': '16.48', 'le': '0.31', 'lle': '-0.18', 'sei': '22.36'}",CHEMBL68674,,CHEMBL68674,4.52,0,http://www.openphacts.org/units/Nanomolar,123937,=,1,1,=,,IC50,nM,,30000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,30.0
,1215960,[],CHEMBL660328,Inhibition of Cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000357,single protein format,CC12CCC3C(C1CCC2=O)[C@H](Sc1ccccc1)CC1=C(Oc2ccccc2)C(=O)CCC13C,,,CHEMBL1128638,J. Med. Chem.,1995.0,"{'bei': '11.88', 'le': '0.23', 'lle': '-1.48', 'sei': '13.33'}",CHEMBL335408,,CHEMBL335408,5.78,0,http://www.openphacts.org/units/Nanomolar,254410,=,1,1,=,,IC50,nM,,1650.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,1.65
,1218549,[],CHEMBL666793,Inhibitory concentration was tested on Cytochrome P450 19A1 in human placental microsomes 20 (microg) of protein incubated for 20 min,B,,,BAO_0000190,BAO_0000251,microsome format,CC(C)[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,,,CHEMBL1127822,J. Med. Chem.,1994.0,"{'bei': '17.82', 'le': '0.33', 'lle': '0.88', 'sei': '17.15'}",CHEMBL25473,,CHEMBL25473,5.85,0,http://www.openphacts.org/units/Nanomolar,36373,=,1,1,=,,IC50,nM,,1400.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,1.4
,1219783,[],CHEMBL663241,In vitro competitive inhibitory activity was measured on Cytochrome P450 19A1 of human placental microsomes,B,,,BAO_0000190,BAO_0000019,assay format,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43CO)[C@@H]1CCC2=O,,,CHEMBL1127575,J. Med. Chem.,1994.0,"{'bei': '17.89', 'le': '0.34', 'lle': '1.28', 'sei': '13.84'}",CHEMBL1630911,,CHEMBL1630911,5.16,1,http://www.openphacts.org/units/Nanomolar,123936,=,1,1,=,,IC50,nM,,6900.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,6.9
,1221070,[],CHEMBL666793,Inhibitory concentration was tested on Cytochrome P450 19A1 in human placental microsomes 20 (microg) of protein incubated for 20 min,B,,,BAO_0000190,BAO_0000251,microsome format,C[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,,,CHEMBL1127822,J. Med. Chem.,1994.0,"{'bei': '20.45', 'le': '0.38', 'lle': '1.81', 'sei': '17.99'}",CHEMBL284238,,CHEMBL284238,6.14,0,http://www.openphacts.org/units/Nanomolar,36376,=,1,1,=,,IC50,nM,,720.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.72
,1221215,[],CHEMBL660328,Inhibition of Cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)[C@H](Sc1ccccc1)CC1=CC(=O)CC[C@@]13C,,,CHEMBL1128638,J. Med. Chem.,1995.0,"{'bei': '15.68', 'le': '0.30', 'lle': '0.33', 'sei': '18.12'}",CHEMBL3245349,,CHEMBL3245349,6.19,0,http://www.openphacts.org/units/Nanomolar,254407,=,1,1,=,,IC50,nM,,650.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.65
,1221529,[],CHEMBL663079,Inhibition of Cytochrome P450 19A1 in human placenta,B,,,BAO_0000190,BAO_0000019,assay format,CCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O,,,CHEMBL1125058,J. Med. Chem.,1990.0,"{'bei': '16.03', 'le': '0.30', 'lle': '1.72', 'sei': '8.75'}",CHEMBL328546,,CHEMBL328546,4.40,0,http://www.openphacts.org/units/Nanomolar,164305,=,1,1,=,,IC50,nM,,40000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,40.0
,1222725,[],CHEMBL663239,In vitro inhibition of human placental Cytochrome P450 19A1.,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cc1ccncc1)OC1CCCC1,,,CHEMBL1125012,J. Med. Chem.,1990.0,"{'bei': '27.47', 'le': '0.51', 'lle': '3.53', 'sei': '14.39'}",CHEMBL105289,,CHEMBL105289,5.64,0,http://www.openphacts.org/units/Nanomolar,193523,=,1,1,=,,IC50,nM,,2300.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,2.3
,1222769,[],CHEMBL663079,Inhibition of Cytochrome P450 19A1 in human placenta,B,,,BAO_0000190,BAO_0000019,assay format,CCC[C@]1(c2ccncc2)CCC(=O)NC1=O,,,CHEMBL1125058,J. Med. Chem.,1990.0,"{'bei': '22.48', 'le': '0.42', 'lle': '3.66', 'sei': '8.84'}",CHEMBL444844,,CHEMBL444844,5.22,0,http://www.openphacts.org/units/Nanomolar,164314,=,1,1,=,,IC50,nM,,6000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,6.0
,1222770,[],CHEMBL663079,Inhibition of Cytochrome P450 19A1 in human placenta,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O,,,CHEMBL1125058,J. Med. Chem.,1990.0,"{'bei': '18.45', 'le': '0.35', 'lle': '1.86', 'sei': '12.13'}",CHEMBL88918,,CHEMBL88918,6.10,0,http://www.openphacts.org/units/Nanomolar,164301,=,1,1,=,,IC50,nM,,800.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.8
,1224163,[],CHEMBL663239,In vitro inhibition of human placental Cytochrome P450 19A1.,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)OC(=O)Cc1ccncc1,,,CHEMBL1125012,J. Med. Chem.,1990.0,,CHEMBL102510,,CHEMBL102510,,0,http://www.openphacts.org/units/Nanomolar,193515,>,1,1,>,,IC50,nM,,20000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,20.0
,1224947,[],CHEMBL663241,In vitro competitive inhibitory activity was measured on Cytochrome P450 19A1 of human placental microsomes,B,,,BAO_0000190,BAO_0000019,assay format,CC12CCC3C(C(=O)C=C4CCCCC43C)C1CCC2=O,,,CHEMBL1127575,J. Med. Chem.,1994.0,"{'bei': '20.06', 'le': '0.37', 'lle': '1.65', 'sei': '16.83'}",CHEMBL70367,,CHEMBL70367,5.75,0,http://www.openphacts.org/units/Nanomolar,123932,=,1,1,=,,IC50,nM,,1800.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,1.8
,1224951,[],CHEMBL663241,In vitro competitive inhibitory activity was measured on Cytochrome P450 19A1 of human placental microsomes,B,,,BAO_0000190,BAO_0000019,assay format,CC12CCC3C(C(=O)C=C4C=CCCC43C=O)C1CCC2=O,,,CHEMBL1127575,J. Med. Chem.,1994.0,"{'bei': '16.62', 'le': '0.31', 'lle': '1.92', 'sei': '9.68'}",CHEMBL302305,,CHEMBL302305,4.96,0,http://www.openphacts.org/units/Nanomolar,123940,=,1,1,=,,IC50,nM,,11000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,11.0
,1225070,[],CHEMBL666793,Inhibitory concentration was tested on Cytochrome P450 19A1 in human placental microsomes 20 (microg) of protein incubated for 20 min,B,,,BAO_0000190,BAO_0000251,microsome format,CC12CCC3C(C[C@H](Cc4ccccc4)C4=CC(=O)CCC43C)C1CCC2=O,,,CHEMBL1127822,J. Med. Chem.,1994.0,"{'bei': '16.41', 'le': '0.30', 'lle': '0.62', 'sei': '18.10'}",CHEMBL25523,,CHEMBL25523,6.18,0,http://www.openphacts.org/units/Nanomolar,36374,=,1,1,=,,IC50,nM,,660.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.66
,1225480,[],CHEMBL663239,In vitro inhibition of human placental Cytochrome P450 19A1.,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cc1ccncc1)OC1=CC2CCC1C2,,,CHEMBL1125012,J. Med. Chem.,1990.0,"{'bei': '28.21', 'le': '0.52', 'lle': '3.99', 'sei': '16.51'}",CHEMBL103040,,CHEMBL103040,6.47,0,http://www.openphacts.org/units/Nanomolar,193520,=,1,1,=,,IC50,nM,,340.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.34
,1225529,[],CHEMBL663079,Inhibition of Cytochrome P450 19A1 in human placenta,B,,,BAO_0000190,BAO_0000019,assay format,CCN1C(=O)CC[C@](CC)(c2ccncc2)C1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125058,J. Med. Chem.,1990.0,,CHEMBL327239,,CHEMBL327239,,0,http://www.openphacts.org/units/Nanomolar,164308,=,1,1,=,,IC50,nM,,385000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,385.0
,1235457,[],CHEMBL666791,Inhibition of cytochrome P450 19A1 involved in steroid biosynthesis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,,CHEMBL1125500,J. Med. Chem.,1992.0,"{'bei': '8.28', 'le': '0.17', 'lle': '0.19', 'sei': '6.37'}",CHEMBL157101,KETOCONAZOLE,CHEMBL157101,4.40,0,http://www.openphacts.org/units/Nanomolar,176929,=,1,1,=,,IC50,nM,,39600.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,39.6
,1239267,[],CHEMBL666791,Inhibition of cytochrome P450 19A1 involved in steroid biosynthesis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,,CHEMBL1125500,J. Med. Chem.,1992.0,"{'bei': '8.31', 'le': '0.17', 'lle': '0.21', 'sei': '6.40'}",CHEMBL328863,,CHEMBL328863,4.42,0,http://www.openphacts.org/units/Nanomolar,176928,=,1,1,=,,IC50,nM,,38300.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,38.3
,1256001,[],CHEMBL666791,Inhibition of cytochrome P450 19A1 involved in steroid biosynthesis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,,CHEMBL1125500,J. Med. Chem.,1992.0,"{'bei': '10.16', 'le': '0.20', 'lle': '1.19', 'sei': '7.82'}",CHEMBL319160,,CHEMBL319160,5.40,0,http://www.openphacts.org/units/Nanomolar,176926,=,1,1,=,,IC50,nM,,3980.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,3.98
,1259795,[],CHEMBL666791,Inhibition of cytochrome P450 19A1 involved in steroid biosynthesis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1125500,J. Med. Chem.,1992.0,,CHEMBL157101,KETOCONAZOLE,CHEMBL157101,,0,http://www.openphacts.org/units/Nanomolar,176927,=,1,1,=,,IC50,nM,,110000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,110.0
,1266267,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ccc(C2CCC(=O)NC2=O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123329,J. Med. Chem.,1986.0,,CHEMBL28880,,CHEMBL28880,,0,http://www.openphacts.org/units/Nanomolar,42264,>,1,1,>,,IC50,nM,,300000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,300.0
,1266271,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CCCC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '22.68', 'le': '0.42', 'lle': '3.84', 'sei': '8.62'}",CHEMBL29521,,CHEMBL29521,6.22,1,http://www.openphacts.org/units/Nanomolar,42276,=,1,1,=,,IC50,nM,,600.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.6
,1266280,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '19.08', 'le': '0.36', 'lle': '3.08', 'sei': '6.14'}",CHEMBL488,AMINOGLUTETHIMIDE,CHEMBL488,4.43,1,http://www.openphacts.org/units/Nanomolar,42272,=,1,1,=,,IC50,nM,,37000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,37.0
,1267733,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '21.66', 'le': '0.41', 'lle': '3.51', 'sei': '7.81'}",CHEMBL29863,,CHEMBL29863,5.64,1,http://www.openphacts.org/units/Nanomolar,42269,=,1,1,=,,IC50,nM,,2300.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,2.3
,1271957,[],CHEMBL649361,Inhibition of aromatase cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,,,CHEMBL1128781,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '15.27', 'le': '0.29', 'lle': '0.81', 'sei': '10.04'}",CHEMBL39661,,CHEMBL39661,5.05,0,http://www.openphacts.org/units/Nanomolar,74716,=,1,1,=,,IC50,nM,,9000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,9.0
,1273008,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '19.08', 'le': '0.36', 'lle': '2.47', 'sei': '7.99'}",CHEMBL29338,,CHEMBL29338,5.77,1,http://www.openphacts.org/units/Nanomolar,42274,=,1,1,=,,IC50,nM,,1700.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,1.7
,1276997,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '21.45', 'le': '0.40', 'lle': '3.37', 'sei': '8.15'}",CHEMBL25735,,CHEMBL25735,5.89,1,http://www.openphacts.org/units/Nanomolar,42271,=,1,1,=,,IC50,nM,,1300.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,1.3
,1283228,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CCC(C)CC1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '21.72', 'le': '0.41', 'lle': '3.58', 'sei': '8.25'}",CHEMBL287647,,CHEMBL287647,5.96,1,http://www.openphacts.org/units/Nanomolar,42277,=,1,1,=,,IC50,nM,,1100.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,1.1
,1286915,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '19.47', 'le': '0.36', 'lle': '3.20', 'sei': '6.64'}",CHEMBL282573,,CHEMBL282573,4.80,0,http://www.openphacts.org/units/Nanomolar,42266,=,1,1,=,,IC50,nM,,16000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,16.0
,1289635,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)CC1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '21.21', 'le': '0.40', 'lle': '3.53', 'sei': '7.65'}",CHEMBL28669,,CHEMBL28669,5.52,1,http://www.openphacts.org/units/Nanomolar,42268,=,1,1,=,,IC50,nM,,3000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,3.0
,1296453,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CC1(c2ccc(N)cc2)CCC(=O)NC1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123329,J. Med. Chem.,1986.0,,CHEMBL29138,,CHEMBL29138,,0,http://www.openphacts.org/units/Nanomolar,42265,=,1,1,=,,IC50,nM,,135000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,135.0
,1299292,[],CHEMBL845864,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CCC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '21.21', 'le': '0.40', 'lle': '3.53', 'sei': '7.65'}",CHEMBL28668,,CHEMBL28668,5.52,1,http://www.openphacts.org/units/Nanomolar,42267,=,1,1,=,,IC50,nM,,3000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,3.0
,1306423,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CCCC1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '20.13', 'le': '0.38', 'lle': '3.22', 'sei': '6.87'}",CHEMBL29864,,CHEMBL29864,4.96,0,http://www.openphacts.org/units/Nanomolar,42270,=,1,1,=,,IC50,nM,,11000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,11.0
,1306429,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '23.32', 'le': '0.44', 'lle': '4.02', 'sei': '8.86'}",CHEMBL29230,,CHEMBL29230,6.40,1,http://www.openphacts.org/units/Nanomolar,42278,=,1,1,=,,IC50,nM,,400.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.4
,1306435,[],CHEMBL765526,Inhibition of human placental aromatase,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O,,,CHEMBL1123329,J. Med. Chem.,1986.0,"{'bei': '20.19', 'le': '0.38', 'lle': '2.91', 'sei': '8.07'}",CHEMBL29339,,CHEMBL29339,5.82,1,http://www.openphacts.org/units/Nanomolar,42275,=,1,1,=,,IC50,nM,,1500.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,1.5
,1401384,[],CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,,,BAO_0000190,BAO_0000019,assay format,C(=C1\CCc2ccccc21)\c1c[nH]cn1,,,CHEMBL1144350,J. Med. Chem.,2005.0,"{'bei': '30.68', 'le': '0.55', 'lle': '3.12', 'sei': '20.99'}",CHEMBL177468,,CHEMBL177468,6.02,0,http://www.openphacts.org/units/Nanomolar,360327,=,1,1,=,,IC50,nM,,955.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.955
,1401394,[],CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,,,BAO_0000190,BAO_0000019,assay format,C(=C1/CCc2ccccc21)\c1c[nH]cn1,,,CHEMBL1144350,J. Med. Chem.,2005.0,"{'bei': '35.09', 'le': '0.63', 'lle': '3.99', 'sei': '24.01'}",CHEMBL178036,,CHEMBL178036,6.89,0,http://www.openphacts.org/units/Nanomolar,360333,=,1,1,=,,IC50,nM,,130.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.13
,1401400,[],CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc2c(c1)/C(=C/c1c[nH]cn1)CCC2,,,CHEMBL1144350,J. Med. Chem.,2005.0,"{'bei': '25.56', 'le': '0.46', 'lle': '2.85', 'sei': '11.46'}",CHEMBL177413,,CHEMBL177413,6.01,0,http://www.openphacts.org/units/Nanomolar,360338,=,1,1,=,,IC50,nM,,970.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.97
,1401406,[],CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc2c(c1)/C(=C\c1c[nH]cn1)CCC2,,,CHEMBL1144350,J. Med. Chem.,2005.0,"{'bei': '25.89', 'le': '0.46', 'lle': '2.93', 'sei': '11.61'}",CHEMBL177274,,CHEMBL177274,6.09,0,http://www.openphacts.org/units/Nanomolar,360339,=,1,1,=,,IC50,nM,,810.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.81
,1401412,[],CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc2c(c1)CCC/C2=C/c1c[nH]cn1,,,CHEMBL1144350,J. Med. Chem.,2005.0,"{'bei': '29.34', 'le': '0.52', 'lle': '3.74', 'sei': '13.16'}",CHEMBL367483,,CHEMBL367483,6.90,0,http://www.openphacts.org/units/Nanomolar,360344,=,1,1,=,,IC50,nM,,125.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.125
,1401418,[],CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc2c(c1)CC/C2=C\c1c[nH]cn1,,,CHEMBL1144350,J. Med. Chem.,2005.0,"{'bei': '31.30', 'le': '0.56', 'lle': '4.15', 'sei': '13.20'}",CHEMBL177921,,CHEMBL177921,6.92,0,http://www.openphacts.org/units/Nanomolar,360345,=,1,1,=,,IC50,nM,,119.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.119
